Componente 1,Componente 2,Etiqueta,Evolution 2,Evolution 1,Generation 2,IsBest,Train,Train normalizado,Test,Test normalizado,Tamaño,Tamaño normalizado,Expresión simbólica
-69.93207,-39.270603,4,,,,0,1.1655223005410709,0.100000,147.94534234112697,0.4798163267628971,84,0.7866666666666666,7Z - 5X - 6Y * 7Z * 5Y + 1X
64.24367,-13.151541,4,,,,0,1.5800188005478648,0.100000,125.49319290591244,0.2550647405431038,30,0.0666666666666666,8Y - 4Y / 5Z * 8Y - 7Y + 9X / 6Y
3.7423832,-2.25255,4,,,,0,1.5422672241027406,0.100000,118.43668977086872,0.1844273934444533,100,1.0,8X - 2Y * 7Z - 7Y * 2X
17.020391,-52.384106,4,,,,0,0.7044709330329753,0.0433725075570752,134.05931102643447,0.3408137081815354,65,0.5333333333333333,9Y + 1Y - 2Y + 5Y * 8Z * 5Z
88.35515,-33.630867,4,,,,0,1.5951451300047663,0.100000,158.7907881049135,0.5883819296110891,66,0.5466666666666666,9Z / 7X * 8X * 4X * 6Y / 5X / 7Z
102.80869,12.251646,4,,,,0,2.00358172450586,0.5849211632818258,113.3867400956352,0.1338761443039713,59,0.4533333333333333,8Y * 5Y * 3X + 7Y + 7Y + 2Y
-0.39135864,-105.05242,4,,,,0,2.639705165144678,0.8500962325785582,105.61385991494588,0.056067685245422,66,0.5466666666666666,7X + 5Y - 3X - 6Y / 8Y
-51.53622,85.72078,4,,,,0,2.757750867790308,0.8993048851441688,104.78034488161552,0.0477239929668902,98,0.9733333333333334,7Z - 1X - 8Z * 6Z + 7Z + 6Z * 1X
-9.640603,68.66556,4,,,,0,0.7480577524333147,0.0615421537554642,195.21561687099103,0.9530035025514644,59,0.4533333333333333,6Y * 8Z * 6Z + 4Y
-60.57488,24.162497,4,,,,0,0.8628362325231608,0.1093888285785665,111.2116633544832,0.1121030864889826,84,0.7866666666666666,6Y / 4Z * 8Y + 5Z
5.268956,-60.777706,4,,,,0,2.997642520163045,0.9993063651678658,116.37574170176296,0.1637967919519458,55,0.4,7Y + 8X - 1Z * 1Z - 7Y / 6X
13.293928,-93.562485,4,,,,0,1.1596587374621112,0.100000,147.19433964863998,0.4722986034875009,76,0.68,8X * 7X - 2Z - 2X - 9X
-94.388985,5.457666,4,,,,0,2.088447356909768,0.6202983377670448,192.1842792371698,0.922659060762719,87,0.8266666666666667,4Y * 5Y - 1Z + 1Y + 4Z - 3Z - 1X
3.461972,-2.6212466,4,,,,0,1.623359062130345,0.100000,151.95651039510423,0.5199691141531142,88,0.84,7Y / 4X * 1Z + 3Z + 5Z
36.561035,-88.13025,4,,,,0,2.508640809396133,0.7954606109403274,182.6427050380488,0.8271455357670752,50,0.3333333333333333,6X / 1X + 5X + 3Y / 9Z + 8Y * 4Z
32.918106,-33.197624,4,,,,0,1.0475863779230763,0.100000,106.53966275941502,0.0653352014100386,52,0.36,6X * 9X - 3Y / 7X - 8Y + 8Z
76.15666,23.358349,4,,,,0,1.844763945043844,0.100000,181.65786907810883,0.8172870834704927,85,0.8,4Y + 6Z * 6X + 5Y + 9Y * 9X
96.18131,-2.0667167,4,,,,0,2.112376119020571,0.6302733060602191,129.42996177597166,0.2944727736438803,30,0.0666666666666666,4Y * 3Z / 2Z / 8Y - 1Y / 3Y
-16.409779,11.576769,4,,,,0,2.1268664285652688,0.6363137513451589,172.62391500919895,0.7268549619187038,51,0.3466666666666667,3Z - 4Y / 5Z + 6Y * 4X - 3X
74.01003,68.651436,4,,,,0,1.1059459217677547,0.100000,125.50597719333985,0.255192714432031,63,0.5066666666666667,4Y - 9Y - 8X * 9Z * 4Y - 6Z / 9Z
-68.57439,8.452248,4,,,,0,1.3736199621916332,0.100000,173.9623500010286,0.7402530282523432,95,0.9333333333333332,2X - 2Z * 4Y - 2Z / 9Z - 7Z
-8.446791,76.788925,4,,,,0,2.6852077432954067,0.8690644839327013,126.74649540642127,0.2676106095172698,77,0.6933333333333334,6Y / 2Y * 6Y / 6X + 8Z - 4Z + 7Z
80.077354,50.934216,4,,,,0,0.843981671585281,0.1015290969858416,147.7018985239418,0.4773793937545164,31,0.08,1Z * 3Z * 1Y / 7Z - 1Z + 1Y - 9Y
27.48068,-63.10529,4,,,,0,0.8214784100309616,0.0921483643153452,171.1275541575373,0.7118760185467752,72,0.6266666666666667,1X * 3Z * 7Y / 4Y
7.794195,-69.68108,4,,,,0,1.1622130121650027,0.100000,158.9435301986821,0.5899109158649926,90,0.8666666666666667,5Y + 9X * 7Z * 1Y - 9Y
87.945595,-19.26851,4,,,,0,0.9622052343140304,0.1508118924879536,101.18849428787432,0.011768677386205,75,0.6666666666666666,3X * 6X * 3Z * 8Y / 2Z - 1Z / 1X
-58.950096,32.821934,4,,,,0,2.80744092310547,0.9200187325199614,128.83600163037457,0.288527085225073,37,0.16,3Y + 3Y * 7Y / 3X / 9Y
-78.893654,-7.6585493,4,,,,0,0.7066245242602982,0.0442702558028696,182.5556493066665,0.8262740862974307,39,0.1866666666666666,5Y - 7X + 3Z * 4Y - 5Y / 3Y - 6X
-1.427868,-82.28392,5,,,,0,2.5464785662995744,0.8112336970552281,173.10457368863908,0.7316664745512113,75,0.6666666666666666,5Z - 8Z - 4Y * 5Y + 5Y * 4Y * 4Y
54.521214,-25.053278,5,,,,0,2.437782084640159,0.7659223703300241,101.19748302716638,0.0118586568966228,52,0.36,9Z - 8Z - 5Z * 1Y - 2Z + 4X
-33.792145,43.584637,5,,,,0,2.419132627404245,0.7581481384766691,134.27153926649655,0.3429381655183361,69,0.5866666666666667,8Z - 8Z / 9Z / 7Y
-65.760025,-70.566826,5,,,,0,1.9347970914680843,0.100000,119.07538702671216,0.1908209114360937,100,1.0,5Z / 6Z * 7Z - 7Z - 7Y + 5Y
-40.072018,73.55744,5,,,,0,2.608845982041898,0.8372322418891057,139.90071931569753,0.3992876544091598,100,1.0,9Y / 6Y + 3Z - 1X + 4Z - 8X * 5Z
-74.38342,-59.946598,5,,,,0,1.8403491600167408,0.100000,184.7766579829376,0.8485069341786643,63,0.5066666666666667,2Z + 8X * 2Y - 4Y * 7Y
52.46068,63.42153,5,,,,0,0.6320273701529032,0.0131736097023858,109.20771986012652,0.0920431149325356,30,0.0666666666666666,4Z + 4Y - 2X * 6Y + 8Y - 9Y
62.89754,41.240276,5,,,,0,1.8838353065890487,0.100000,103.2626063104574,0.0325310533189945,38,0.1733333333333333,9Y * 4X / 3X / 6X / 6X
25.857994,74.14344,5,,,,0,2.8354505966151247,0.9316948737205476,158.4021447519997,0.5844915132260925,51,0.3466666666666667,9Z - 5Y * 8Y * 6Y * 5X / 6Y / 6Z
67.97658,-60.677956,5,,,,0,1.0636728882588968,0.100000,155.21288944671326,0.5525662763666411,87,0.8266666666666667,3Z - 8Z - 3Z - 5Z - 3Y + 9Y / 9Z
24.857895,96.94659,5,,,,0,1.5314993256184088,0.100000,113.22721959116664,0.1322793044772392,55,0.4,3Y - 9Z - 6X / 1Z + 1Z
-12.615801,-73.49388,5,,,,0,2.8302319047420545,0.929519404478776,144.4986458148665,0.445314039410386,60,0.4666666666666667,1X - 8Z + 8X / 6Y + 2Y
21.740372,-16.397121,5,,,,0,2.3227133693333464,0.7179547077569746,188.16399743814463,0.8824150425234544,55,0.4,1Y - 2Y / 3Y * 9Z / 3Z
-46.023506,-80.77398,5,,,,0,1.930565091185856,0.100000,124.62181253483224,0.2463420068393143,28,0.04,1Z * 7Z / 3Z + 5Y
48.340107,-33.397507,5,,,,0,1.0087202942082218,0.100000,153.36895463775195,0.5341080314491212,74,0.6533333333333333,7X / 6Z * 9X / 7X * 4Z * 8Y - 2X
-103.39499,-17.35196,5,,,,0,1.6054024670636906,0.100000,139.0387908789619,0.390659536913182,46,0.28,2Y * 1Y * 3Y + 8Z - 6X * 4Y + 7Z
-53.50945,60.712925,5,,,,0,2.045195127564339,0.6022681691217985,145.26313773159487,0.4529667931671119,89,0.8533333333333334,8X - 9Y - 3Y + 6Z * 4X - 8Y
-6.8490243,5.7892613,5,,,,0,2.648334667890284,0.8536935359356934,162.47868820697656,0.6252987245999378,80,0.7333333333333333,8X - 9X - 6Y - 5Y / 7Z + 9X
0.123975925,-5.4155746,5,,,,0,1.7231498755302712,0.100000,148.19909443723097,0.4823564482007369,74,0.6533333333333333,3Z - 9X / 8Y + 8Z
-70.53738,57.95559,5,,,,0,2.9590425225848813,0.9832155306242368,191.3643437654408,0.9144513032649032,62,0.4933333333333333,9X - 6Y / 8Y + 8Y / 5Z - 1Z
-87.50207,21.463228,5,,,,0,1.1286388166989925,0.100000,171.92231660784466,0.7198317878547396,33,0.1066666666666666,5Y - 9Y - 9Y - 5X / 1X + 4Y - 4X
-51.182087,-63.726532,5,,,,0,1.7354761926221005,0.100000,184.99374084249973,0.8506799874610906,88,0.84,8Y - 2Y * 6Z - 9Y - 8Y - 9X - 9Z
53.869835,-67.67722,5,,,,0,0.7712021708019337,0.0711901597125592,143.39840834361007,0.4343003893544365,58,0.44,4Z / 9Y - 3X * 9Y * 1Z
6.287647,-3.7931583,5,,,,0,2.964263024532125,0.9853917544153832,154.54300512671372,0.5458605681252945,99,0.9866666666666668,4Z + 9X * 4Z + 6Y + 8Z
42.312565,89.080635,5,,,,0,1.162086172439746,0.100000,117.49050075998846,0.1749558066962582,54,0.3866666666666666,1X + 2X - 5Z - 9X * 9X
3.895745,-65.424545,5,,,,0,0.942606486427652,0.1426419383613135,153.1725825678012,0.532142298309047,34,0.12,4X / 6X - 9Y - 5Y
21.405823,-49.519997,5,,,,0,2.548675226057012,0.8121493988926182,121.9498391804307,0.2195948906457581,30,0.0666666666666666,2X / 2Z - 8Z + 2Z * 8X
-27.62019,-87.497925,5,,,,0,1.6694191486744874,0.100000,183.7596914574424,0.8383268469492878,85,0.8,9Z * 2Z / 2X + 8X
1.6422081,98.737976,5,,,,0,2.5994029759104693,0.8332958206769642,108.84051519146306,0.0883673050958175,42,0.2266666666666666,7Z * 2Y + 5Y / 8X + 1X * 4Z
-86.76658,-9.796927,5,,,,0,2.268694182084823,0.6954362140074044,110.60692152653588,0.1060494707549166,95,0.9333333333333332,2Z / 3X * 1Y / 5Y
10.806473,81.51607,5,,,,0,2.5344994018958404,0.8062400503069066,142.58826684304432,0.4261906719378467,41,0.2133333333333333,2Z * 2X * 1Z - 4Z + 7Y / 1Z
2.6176233,-2.8409247,5,,,,0,1.613465869691716,0.100000,172.7584864581227,0.7282020555095771,73,0.64,6Z - 9Y * 5Z + 4X
-25.486797,99.07879,5,,,,0,1.420213338386464,0.100000,179.01495670918692,0.7908308749516118,100,1.0,7X * 4Y + 9Y + 1Z
38.85247,-36.18176,5,,,,0,2.9405322142298287,0.9754993045159428,194.19555988204232,0.942792479016175,80,0.7333333333333333,9Z - 7X * 9Y - 1X + 2Z
-93.36912,-31.569319,5,,,,0,2.5153563570317448,0.7982600610090916,121.39841344738154,0.214074982249334,36,0.1466666666666666,8X * 9X + 3Z * 2X * 7Y
2.3694043,-1.1420789,5,,,,0,2.818974662521113,0.9248266989513227,137.3722008786304,0.3739765575292543,37,0.16,1Y / 3Y / 9Z * 9X
-69.973,-41.32918,5,,,,1,1.488815,0.100000,155.5373969874909,0.5558146773600741,63,0.5066666666666667,2Z / 4Z - 7X + 6Y * 9Z + 8Z
60.875072,-14.987849,5,,,,0,1.6746995772051747,0.100000,198.48916904178395,0.9857725719486692,83,0.7733333333333333,2Y / 9X * 4X - 1Y + 7X
3.1349626,-13.8943615,5,,,,0,2.058809496989165,0.6079434691107974,114.2391971140412,0.1424094505526126,74,0.6533333333333333,1X + 4X * 9Y * 7Z - 4Y * 8Y - 3Y
35.1394,-49.270638,5,,,,0,1.1933196177012309,0.100000,113.39968049284607,0.1340056808905617,71,0.6133333333333333,6Y - 2Z * 8Z + 4Y + 9Z
82.31341,-40.902176,5,,,,0,1.532674981521942,0.100000,174.77362093144578,0.748374051541957,75,0.6666666666666666,8Y * 1Z * 3Z / 4Y / 5Z + 9Y - 5Z
102.45249,12.62633,5,,,,0,1.445139173234525,0.100000,151.24074431123842,0.5128041180722107,33,0.1066666666666666,4Y / 3Z / 6X * 5X
0.54855096,-105.74845,5,,,,0,2.2862280130835995,0.7027453847643702,186.1951836386104,0.8627067279278495,96,0.9466666666666668,6Z + 3Z - 5X + 4Y
-52.036705,85.10289,5,,,,0,1.138870615460979,0.100000,173.26823810130392,0.7333047959270907,67,0.56,7Z / 2Y - 2Y - 3X
-10.191271,63.153023,5,,,,0,0.804377199011473,0.0850195359662485,108.28499500886724,0.0828064102435993,29,0.0533333333333333,8Z / 4Z * 3Z * 6X * 8Y
-56.6624,25.585203,5,,,,0,1.701021328719361,0.100000,170.73234110588623,0.7079198378474776,76,0.68,2X / 6X * 2Y / 3Z
-2.2781734,-57.948215,5,,,,0,1.1470241921369309,0.100000,109.14490505684282,0.091414323167327,60,0.4666666666666667,7Y / 7X / 9Z / 1Z * 8Y * 8Z * 3X
17.068096,-96.2156,5,,,,0,2.430986149418218,0.7630894098096499,184.4175754444728,0.8449124288803335,58,0.44,6X + 5Z / 5Y - 3Y - 1X + 4Y / 7Y
-95.348015,5.250196,5,,,,0,1.7324278796138164,0.100000,138.75257144179773,0.3877944093361899,60,0.4666666666666667,8X - 2X * 7Z * 5Z - 7X * 4Z
-19.883024,14.684952,5,,,,0,1.4605640898924497,0.100000,155.69907593412643,0.5574331237284066,53,0.3733333333333333,1Z * 8Y * 2Y + 1Y / 8Z + 1Z / 2X
36.300884,-87.15889,5,,,,0,2.692815049202386,0.8722356732682474,158.20794799143772,0.5825475554726937,45,0.2666666666666666,1Y + 4Y - 3X - 7Y / 6Z + 4Z * 2Z
38.57939,-34.47128,5,,,,0,0.7721267656180151,0.0715755872550179,184.9913049021225,0.8506556030935585,79,0.72,4Z * 6Z + 6Z + 5Z - 6X - 5X
76.56755,22.417393,5,,,,0,0.9681603294700516,0.1532943395568444,177.93826449899268,0.7800529188004689,57,0.4266666666666667,7Y + 4Z + 2X / 8X + 4Y - 1X
95.42414,-1.6658219,5,,,,0,1.8526654766280937,0.100000,190.113866109172,0.9019337116824232,96,0.9466666666666668,7Y + 1X / 7Y + 5Y
-19.179298,4.9416184,5,,,,0,1.9301257657706643,0.100000,195.14200048714008,0.9522665842849078,38,0.1733333333333333,5Z - 4Z * 4Z + 4Z
72.80117,69.98999,5,,,,0,1.7617576993286037,0.100000,169.56372639238913,0.6962217146323203,50,0.3333333333333333,5X - 7Y * 9X * 3X * 3Y
-66.23515,7.501071,5,,,,0,2.7591815306744425,0.8999012727400411,155.23383293396054,0.552775925870061,100,1.0,5Z * 5X / 4Y + 9Z / 3X
-10.372617,73.55334,5,,,,0,0.8113463044898674,0.0879246844171744,146.4227115009299,0.4645744142881506,52,0.36,4Z / 1Y + 3Z * 7X * 8X
78.43888,51.122314,5,,,,0,2.550819814506758,0.8130433942313268,119.78531538789107,0.1979274704645636,37,0.16,5X * 1X / 8Y + 6Z / 3Y / 6Y * 6X
24.336035,-71.7904,5,,,,0,0.8294696353638352,0.0954795946961696,172.36629466786565,0.7242761183864078,56,0.4133333333333333,8Y / 2Y * 7X / 2Y
14.545026,-62.33834,5,,,,0,2.5020634491082063,0.792718765790919,198.9515505253308,0.9904011253157164,70,0.6,8Z * 8X - 8Z * 2Y - 6X - 7Z
88.97657,-26.51437,5,,,,0,0.7774927837642143,0.0738124710779704,198.8780223227813,0.9896650897658654,46,0.28,2Y * 1Y + 7X - 2Y
-64.82721,35.362564,5,,,,0,0.9955971780688352,0.1647316923781144,184.14722978834675,0.8422062017898144,99,0.9866666666666668,5Y * 4Z + 9Y + 7Z - 3X
-78.038826,-7.0625873,5,,,,0,2.2066604683344497,0.6695767765278337,196.51517538449707,0.9660124056918388,40,0.2,5Z * 6Y / 4Z / 4Z / 6Y * 2Z / 4Z
-1.3243169,-81.019806,6,,,,0,0.8635274696106111,0.1096769783791477,128.2273458670518,0.2824342900268523,78,0.7066666666666667,1Y / 6Y + 1Y * 6Z + 1Z
47.934364,-33.889954,6,,,,0,0.9012271523618244,0.1253925067614668,151.31226902919164,0.5135200982441891,60,0.4666666666666667,2X * 6Y / 5Y - 7Z * 7X + 4X + 8Z
-34.673016,43.209377,6,,,,0,2.4736668429647017,0.7808813274560985,137.59909532575531,0.3762478272374367,99,0.9866666666666668,1Y - 6Z + 9Z - 2Y + 9Z
-64.83488,-71.90724,6,,,,0,1.5053230567915854,0.100000,175.90649704661251,0.759714422521089,61,0.48,9Z * 5X / 7Z * 8Z - 4Y
-40.358418,74.4605,6,,,,0,2.6831248662855844,0.8681962136880746,120.08272566047378,0.2009046210805392,62,0.4933333333333333,7Z + 4Z - 8Z / 3X
-71.88504,-62.68562,6,,,,0,1.067054021136069,0.100000,171.65695376807258,0.7171754399921594,38,0.1733333333333333,2X / 6Z * 4Z + 7X / 5Y * 2Z
52.709774,66.40304,6,,,,0,1.112810273594945,0.100000,185.17889400012444,0.8525334165053713,85,0.8,1X * 3Z / 2Z * 9Z + 2Y
66.20839,41.424896,6,,,,0,2.730204542438473,0.8878218957314414,189.7685870847512,0.8984773829843217,61,0.48,4Y + 9Y / 5Z - 6X / 4X * 6Z
25.224216,72.496895,6,,,,0,2.542536455432668,0.8095903846797912,183.2888193208428,0.8336133000386533,57,0.4266666666666667,2Z / 4X / 6Y * 1X
41.581776,7.4790277,6,,,,0,2.262221921217742,0.6927381807102644,105.63734202450658,0.0563027469880308,29,0.0533333333333333,4X * 4Z + 6Y * 3X - 5Y
20.04997,100.9066,6,,,,0,2.988070074143031,0.9953159855111322,161.64561643975273,0.6169594695251066,83,0.7733333333333333,6Z + 4Z + 1Y + 6Y
36.255424,2.634709,6,,,,0,0.7272718872396933,0.0528773366916945,180.3543177919426,0.8042382116851838,26,0.0133333333333333,9X * 8X * 5Y / 3Y / 9X
21.556822,-18.123215,6,,,,0,0.7507337200606118,0.0626576603626279,150.6513961780273,0.5069045970416264,32,0.0933333333333333,1X - 5Y * 3Z + 2Z
-46.002144,-81.469185,6,,,,0,2.296514198243498,0.7070332944503203,111.9162975055929,0.1191566491611672,79,0.72,2Z * 1X + 9Z - 2Y + 9X / 5Y * 1X
52.745895,-33.461716,6,,,,0,0.6093117572521374,0.0037043560320145,112.78211541129104,0.1278237012064361,85,0.8,2X * 4Y + 6Z / 5X + 4Z
-103.44832,-17.198122,6,,,,0,0.6173319006197097,0.0070476412144155,117.81362590825492,0.178190369597683,39,0.1866666666666666,9Z - 4X / 9X + 5Y / 5Z + 1Z
-51.341766,57.905746,6,,,,0,2.7636823242622786,0.9017774781670036,107.88680414817416,0.0788204209369974,30,0.0666666666666666,6Y / 3Z / 6Z * 3X / 5Y
23.25841,-15.04225,6,,,,0,1.506759256717435,0.100000,195.90759823265407,0.9599304076621336,35,0.1333333333333333,2Z + 8X - 9X / 8Z + 4X
5.881535,-15.179704,6,,,,0,0.7891163869491257,0.078657898212272,153.421800371517,0.5346370303551242,81,0.7466666666666667,7Y + 2Z - 8Y - 4X - 7Z + 4Y
-69.728615,56.57632,6,,,,0,1.389617574444776,0.100000,197.4181779835975,0.9750516857435788,50,0.3333333333333333,3X / 8X / 7X + 7Z
-81.47808,19.238129,6,,,,1,1.450136,0.8771131039378982,189.1519903134013,0.8923050963255871,41,0.2133333333333333,9Z * 7X - 1Z - 4X - 8Z
-49.95259,-65.124886,6,,,,0,2.5316706583949915,0.8050608573925455,166.92370629317952,0.669794458450831,53,0.3733333333333333,1Z - 9Z * 9X * 5Y / 7X
54.11214,-68.056496,6,,,,0,2.7258040494285654,0.8859875017061715,139.17352644324615,0.3920082733395311,29,0.0533333333333333,5X / 2Y * 7X / 6X
6.0790815,-8.164846,6,,,,0,1.277631212531492,0.100000,166.67741254049952,0.6673289968810787,72,0.6266666666666667,3Y / 5X + 9Y / 4Z
42.335476,89.50417,6,,,,0,0.6738784293356677,0.0306196851178528,118.49196228426771,0.1849806850166755,49,0.32,6Y - 5X - 2Z / 7Z * 4Z + 4Y
14.474348,-62.50982,6,,,,0,1.585612445299543,0.100000,182.3294399972133,0.8240096749873247,28,0.04,5Y + 1Z - 2X * 9Z + 5Z - 5X
0.2787748,-53.86685,6,,,,0,1.4500509937005042,0.100000,179.45072642388902,0.7951930379101494,84,0.7866666666666666,5Z / 1Z - 7Y + 1Z / 7Y
-27.948101,-86.82303,6,,,,0,0.6656247267868843,0.0271790382158454,195.60872601633497,0.956938622626649,60,0.4666666666666667,5Y - 4Z / 6Z + 9Z * 5Y
1.7813333,96.89581,6,,,,0,2.97726504944743,0.9908117918446774,198.2300845701402,0.9831790721087152,87,0.8266666666666667,1Y - 2X / 9X / 6Y * 1Y * 4Z
-89.04248,-9.507838,6,,,,0,1.834967982456205,0.100000,187.5248811168913,0.8760173295830909,43,0.24,9Y - 2Y / 9Y * 8Y * 4Y
9.411426,80.96967,6,,,,0,1.2869625413734829,0.100000,142.2378749910729,0.4226831625674722,73,0.64,1X * 8Z + 7Y / 4Y / 5Y - 4Y
3.2998228,3.6718392,6,,,,0,2.769570323413182,0.9042319555264482,131.49928174708302,0.3151871799525309,26,0.0133333333333333,1Z / 6X * 1Z + 9X
-20.390484,98.34571,6,,,,0,1.904396166774482,0.100000,146.80522020988906,0.4684034213651576,66,0.5466666666666666,9Y / 8Z * 9X / 8X - 9Z / 3X
55.78802,-32.400856,6,,,,0,2.539614260156859,0.8083722353627607,192.7944946819681,0.9287674687594668,38,0.1733333333333333,5Z * 9Z * 1Z * 4Y - 3Z
-92.44141,-33.083263,6,,,,0,2.4787407317732524,0.7829964339440156,118.96631182571048,0.1897290416125336,64,0.52,9Z - 6Z + 5X + 3Y + 7X - 2X - 6Z
-17.648968,15.066902,6,,,,0,2.7062963128558466,0.8778554866490024,148.70351365338664,0.4874058097007508,29,0.0533333333333333,3Z - 5X + 7X / 1Z * 7Y / 6Y - 2X
-73.089745,-32.424442,6,,,,0,2.409601764308737,0.754175093120455,128.3262208535497,0.2834240531725584,87,0.8266666666666667,5Z - 6Y * 9X * 2Z / 4X
63.0772,-13.595188,6,,,,0,2.169231104644558,0.6539739336264114,152.3249455406123,0.5236572413683279,57,0.4266666666666667,8Z / 9Y * 5X * 5X
-12.329775,-2.8634865,6,,,,0,0.7142073284590617,0.0474312313312221,131.4783082761199,0.3149772303046765,88,0.84,6X * 8Y + 2X - 7Z
34.562447,-53.25699,6,,,,0,2.259541745455629,0.6916209198957093,112.38331689170272,0.1238316290835327,50,0.3333333333333333,6X + 4Y / 2Z + 5Y * 5X + 4X + 1X
84.90066,-36.953526,6,,,,0,1.4442305170267744,0.100000,180.55160504132908,0.8062131059984653,80,0.7333333333333333,3X - 3Y - 2Y - 5X - 3Y / 4Y
102.20084,12.832498,6,,,,0,2.888274039478204,0.9537149082403292,134.48624573694133,0.345087430556116,38,0.1733333333333333,1Y - 7Z * 5X * 5Y
-2.0488176,-108.460556,6,,,,0,0.8787094749932919,0.1160057646998857,139.6561201450777,0.3968391560262553,42,0.2266666666666666,8X - 7Z * 8Z / 4Y
-52.507755,84.70122,6,,,,0,2.5105999846031044,0.7962773147246611,150.49489878480557,0.5053380193085082,67,0.56,9Z * 4Z - 1Z + 5X
0.37098414,-49.476963,6,,,,0,1.863295857721781,0.100000,154.6626602402476,0.5470583454981757,78,0.7066666666666667,2Y / 2Y - 1Y + 5Y + 9X * 2Y
-50.81103,37.858376,6,,,,0,2.709654917624756,0.879255558074513,116.0829515353961,0.1608658897454382,36,0.1466666666666666,8Z + 9X * 7Z * 4X + 8X + 2Z / 8X
3.4735863,-53.630573,6,,,,0,1.640549531922184,0.100000,141.9115328677782,0.4194163969478836,35,0.1333333333333333,8Z / 4X / 5Z - 4X
18.980047,-97.88286,6,,,,0,2.202134646078296,0.6676901376245493,159.14498784268477,0.591927556863056,55,0.4,4X + 7Z + 5Y / 9X
-94.2934,5.969565,6,,,,0,2.367790958430732,0.7367457977388573,171.0841457118076,0.7114414892353951,78,0.7066666666666667,2Z + 8Y + 3Z - 1Y - 7Y * 2Y
-42.89643,34.639385,6,,,,0,0.8457662722479536,0.1022730274467534,129.8032365134487,0.298209346375405,65,0.5333333333333333,5Y / 1Y + 7Z / 2Y - 1Z
33.28904,-88.05032,6,,,,0,2.933234239787996,0.9724570634119278,198.5036831327865,0.9859178616005474,47,0.2933333333333333,5Z * 9Y - 3X * 2X - 5X
54.55091,-38.234722,6,,,,0,0.6381081750463489,0.0157084602612334,170.6788879401517,0.7073847583967563,75,0.6666666666666666,2X + 6Z - 3Y * 7X / 8Y
75.8064,18.23627,6,,,,0,0.6389035974797893,0.0160400408719021,167.50327620799044,0.6755960970892555,35,0.1333333333333333,2Y - 8Z / 1Y - 7Z
97.99838,-3.7198508,6,,,,0,2.722342384096309,0.8845444683486184,115.85996537888204,0.1586337429959164,40,0.2,6X / 8X - 2Y - 9Y
-19.925161,4.6721883,6,,,,0,1.3633542897270738,0.100000,181.77249209293103,0.8184344882868075,38,0.1733333333333333,2Y - 1Z / 1X * 2X
70.36994,71.22033,6,,,,0,1.3692832514440303,0.100000,161.88151036922457,0.6193208262843514,96,0.9466666666666668,9Y + 7Z + 3Y - 7X / 5Z * 2X - 2Z
-64.111046,6.1720757,6,,,,0,1.91429396007763,0.100000,191.85291640571097,0.9193420366087712,81,0.7466666666666667,3X / 2Z / 7Z + 1X * 5Y - 9Y
-11.594893,74.155136,6,,,,0,1.1370985192855052,0.100000,181.6399520085945,0.8171077291594332,35,0.1333333333333333,2Y + 7Y / 8Y / 8X + 2X / 6Y * 9Y
40.10349,1.4676946,6,,,,0,1.824408729190712,0.100000,103.08397802302844,0.0307429398441921,89,0.8533333333333334,4X - 4Z / 1Y / 6Z / 3X - 8Z
22.895296,-72.37189,6,,,,0,1.5300830875024682,0.100000,178.91925221084307,0.789872849178925,69,0.5866666666666667,6Y * 6X * 3X + 2X / 9Z
15.316875,-60.602673,6,,,,0,1.051020940137172,0.100000,162.54645060944185,0.6259770430604524,97,0.96,9Y + 3X / 2Y / 4Y - 2Y * 6Y
84.45285,-18.501713,6,,,,0,1.040285200565362,0.100000,125.281166847392,0.2529423070936962,31,0.08,5Y / 6X / 3Z + 8X * 2Z * 5Y
-60.612865,32.89294,6,,,,0,1.3364049834563758,0.100000,133.65575047650532,0.3367739669534617,28,0.04,8Z - 2Z - 8Y + 9Y
-84.39123,-8.648995,6,,,,0,0.6278017235305797,0.0114121023214082,140.80437952955364,0.4083335173477582,34,0.12,7Z * 6Y * 7X * 9X - 1Z + 5X - 4Z
-1.6262969,-80.67726,7,,,,0,2.730795694303246,0.8880683239035407,133.08270014550632,0.3310375909665017,30,0.0666666666666666,6Z / 6X * 4Z / 5Y + 6X + 7Z
47.08899,-34.654457,7,,,,0,0.67935615127206,0.0329031338972475,151.52227847338094,0.5156223448838205,94,0.92,4Z / 4X + 1Y * 8X / 8X
-56.17212,40.447346,7,,,,0,1.882341390095196,0.100000,198.21964028153587,0.9830745221885602,81,0.7466666666666667,7Z / 1Y + 6Y + 8Z
-65.33219,-71.09357,7,,,,0,2.0764772270099026,0.6153084571512636,157.85062762663148,0.5789706899698799,100,1.0,3Y - 7Z - 5X * 5X
-41.403873,71.99412,7,,,,0,1.4559037555911192,0.100000,195.30030934632583,0.95385129524175,84,0.7866666666666666,7Z - 4X * 3Y + 8X / 9Y / 4Z * 2Y
-72.32263,-62.303127,7,,,,0,1.5271458218375238,0.100000,182.20825758006063,0.8227966089262956,94,0.92,2X * 2Z + 7Y + 2Y - 9Y / 3Y
52.73215,66.557915,7,,,,0,2.5863970497718665,0.8278741569797284,153.50379128962004,0.5354577797872642,94,0.92,5Z * 7Y * 3Y / 9X + 9Y + 3Y
